,location,month,total_cases,new_cases,total_deaths,new_deaths,case_fatality_rate
381,Chile,3,18796.0,2842.0,50.0,12.0,0.002660140455416046
382,Chile,4,285413.0,14858.0,3274.0,215.0,0.011471096271017788
383,Chile,5,1763115.0,105848.0,15833.0,827.0,0.008980128919554312
384,Chile,6,6291295.0,155843.0,101418.0,4634.0,0.016120369494674786
385,Chile,7,9987599.0,76274.0,239257.0,3769.0,0.023955407100345136
386,Chile,8,11936049.0,56059.0,323785.0,1832.0,0.02712664802230621
387,Chile,9,13147124.0,51265.0,361583.0,1452.0,0.02750282114932513
388,Chile,10,15134758.0,47265.0,419247.0,1466.0,0.02770093846231304
389,Chile,11,15945192.0,41487.0,444645.0,1203.0,0.02788583542926294
390,Chile,12,17938094.0,57230.0,495826.0,1198.0,0.02764095226616607
391,China,1,38008.0,9254.0,889.0,196.0,0.023389812671016627
392,China,2,1633361.0,69554.0,46417.0,2624.0,0.028418090060923457
393,China,3,2515426.0,2923.0,98488.0,472.0,0.03915360658592223
394,China,4,2500143.0,1677.0,118290.0,1328.0,0.04731329367960153
395,China,5,2605281.0,190.0,143763.0,1.0,0.055181379666915005
396,China,6,2532679.0,639.0,139165.0,3.0,0.054947745055729524
397,China,7,2654943.0,2870.0,144036.0,20.0,0.054252012190092215
398,China,8,2764441.0,2259.0,145664.0,62.0,0.05269202706804016
399,China,9,2707451.0,631.0,142035.0,16.0,0.05246078322377764
400,China,10,2818977.0,821.0,146909.0,0.0,0.05211429536317608
401,China,11,2758806.0,1536.0,142247.0,4.0,0.05156107388486179
402,China,12,2931959.0,3061.0,147516.0,39.0,0.05031311829394613
403,Colombia,3,6190.0,906.0,68.0,16.0,0.01098546042003231
404,Colombia,4,101704.0,5601.0,4249.0,277.0,0.0417781011562967
405,Colombia,5,492214.0,22876.0,17976.0,646.0,0.03652070034578456
406,Colombia,6,1745908.0,68463.0,57268.0,2395.0,0.032801270170020415
407,Colombia,7,5680255.0,197662.0,195663.0,6771.0,0.03444616482886772
408,Colombia,8,14415644.0,319586.0,466528.0,9557.0,0.032362619387659684
409,Colombia,9,21951355.0,214585.0,697511.0,6336.0,0.03177530498686755
410,Colombia,10,29377177.0,244505.0,888821.0,5316.0,0.030255493916246615
411,Colombia,11,35993382.0,242622.0,1023710.0,5452.0,0.028441617406222065
412,Colombia,12,45578807.0,325969.0,1233616.0,6447.0,0.027065561413224352
413,Comoros,4,1.0,1.0,0.0,0.0,0.0
414,Comoros,5,1116.0,105.0,31.0,2.0,0.027777777777777776
415,Comoros,6,5961.0,197.0,117.0,5.0,0.019627579265223957
416,Comoros,7,10233.0,75.0,217.0,0.0,0.021205902472393238
417,Comoros,8,12580.0,45.0,217.0,0.0,0.01724960254372019
418,Comoros,9,13863.0,56.0,210.0,0.0,0.015148236312486475
419,Comoros,10,15608.0,66.0,217.0,0.0,0.013903126601742696
420,Comoros,11,17436.0,66.0,210.0,0.0,0.012044046799724708
421,Comoros,12,20497.0,212.0,224.0,3.0,0.010928428550519589
422,Congo,3,97.0,19.0,0.0,0.0,0.0
423,Congo,4,3419.0,201.0,157.0,9.0,0.04591985960807254
424,Congo,5,12105.0,391.0,427.0,11.0,0.03527467988434531
425,Congo,6,25460.0,476.0,832.0,17.0,0.03267871170463472
426,Congo,7,73328.0,2113.0,1496.0,17.0,0.020401483744272312
427,Congo,8,116513.0,779.0,2109.0,24.0,0.018100984439504603
428,Congo,9,146292.0,1110.0,2774.0,11.0,0.018962075848303395
429,Congo,10,159997.0,201.0,2818.0,3.0,0.01761283024056701
430,Congo,11,165519.0,484.0,2776.0,2.0,0.016771488469601678
431,Congo,12,193968.0,1333.0,3090.0,14.0,0.01593046275674338
432,Costa Rica,3,2987.0,347.0,24.0,2.0,0.008034817542684968
433,Costa Rica,4,17866.0,372.0,122.0,4.0,0.006828613007948058
434,Costa Rica,5,26697.0,337.0,260.0,4.0,0.009738921976252013
435,Costa Rica,6,58319.0,2403.0,356.0,6.0,0.006104357070594489
436,Costa Rica,7,309536.0,14361.0,1823.0,134.0,0.00588946035356146
437,Costa Rica,8,890542.0,23467.0,9155.0,286.0,0.010280256293358426
438,Costa Rica,9,1771225.0,34473.0,19556.0,468.0,0.011040946237773292
439,Costa Rica,10,2901099.0,34211.0,35904.0,481.0,0.012375999578090923
440,Costa Rica,11,3734891.0,29667.0,46733.0,341.0,0.01251254722025355
441,Costa Rica,12,4796194.0,29683.0,60628.0,459.0,0.012640856479116567
442,Cote d'Ivoire,3,1051.0,179.0,3.0,1.0,0.0028544243577545195
443,Cote d'Ivoire,4,20934.0,1096.0,226.0,13.0,0.010795834527562817
444,Cote d'Ivoire,5,63068.0,1558.0,772.0,19.0,0.012240756009386693
445,Cote d'Ivoire,6,176994.0,6666.0,1443.0,35.0,0.008152818739618293
446,Cote d'Ivoire,7,412566.0,6548.0,2672.0,34.0,0.006476539511253957
447,Cote d'Ivoire,8,528765.0,2020.0,3376.0,15.0,0.006384688850434503
448,Cote d'Ivoire,9,571474.0,1657.0,3584.0,3.0,0.006271501415637457
449,Cote d'Ivoire,10,627301.0,992.0,3753.0,6.0,0.005982773819904639
450,Cote d'Ivoire,11,629774.0,615.0,3849.0,6.0,0.006111716266470194
451,Cote d'Ivoire,12,675687.0,1159.0,4133.0,5.0,0.006116737483479777
452,Croatia,2,18.0,6.0,0.0,0.0,0.0
453,Croatia,3,6404.0,861.0,36.0,6.0,0.005621486570893191
454,Croatia,4,49646.0,1209.0,1043.0,63.0,0.021008741892599606
455,Croatia,5,68134.0,170.0,2877.0,34.0,0.04222561423078052
456,Croatia,6,70331.0,531.0,3178.0,4.0,0.045186333195888016
457,Croatia,7,124811.0,2362.0,3808.0,38.0,0.03051013131855365
458,Croatia,8,217353.0,5130.0,5123.0,41.0,0.023569953025723133
459,Croatia,9,415353.0,6324.0,6960.0,94.0,0.01675683093657684
460,Croatia,10,831572.0,32723.0,11578.0,266.0,0.013923027711370753
461,Croatia,11,2599232.0,79126.0,33031.0,1240.0,0.012707984512348263
462,Croatia,12,5539120.0,82395.0,89251.0,2134.0,0.01611284825026358
463,Cuba,3,1020.0,186.0,28.0,6.0,0.027450980392156862
464,Cuba,4,25438.0,1315.0,862.0,55.0,0.03388631181696674
465,Cuba,5,56950.0,544.0,2389.0,22.0,0.04194907813871818
466,Cuba,6,67429.0,296.0,2527.0,3.0,0.037476456717436116
467,Cuba,7,75857.0,267.0,2687.0,1.0,0.03542191228232068
468,Cuba,8,102621.0,1424.0,2767.0,7.0,0.026963292113699924
469,Cuba,9,145208.0,1565.0,3300.0,28.0,0.02272602060492535
470,Cuba,10,192396.0,1290.0,3876.0,6.0,0.02014594898022828
471,Cuba,11,228288.0,1397.0,3933.0,7.0,0.017228238015138772
472,Cuba,12,305830.0,3579.0,4283.0,11.0,0.01400451231076088
473,Cyprus,3,2089.0,262.0,41.0,8.0,0.019626615605552896
474,Cyprus,4,19846.0,588.0,354.0,7.0,0.0178373475763378
475,Cyprus,5,28209.0,94.0,506.0,2.0,0.01793753766528413
476,Cyprus,6,29366.0,54.0,548.0,2.0,0.018661036572907443
477,Cyprus,7,32017.0,116.0,589.0,0.0,0.01839647687166193
478,Cyprus,8,41372.0,374.0,610.0,1.0,0.014744271487962873
479,Cyprus,9,47357.0,267.0,654.0,2.0,0.013809996410245582
480,Cyprus,10,82890.0,2611.0,757.0,4.0,0.009132585354083726
481,Cyprus,11,222920.0,6199.0,1134.0,23.0,0.005087026736048807
482,Cyprus,12,500151.0,11454.0,2626.0,70.0,0.005250414374858793
483,Czechia,2,0.0,0.0,0.0,0.0,
484,Czechia,3,25984.0,3308.0,110.0,31.0,0.004233374384236453
485,Czechia,4,184001.0,4374.0,4582.0,205.0,0.024902038575877306
486,Czechia,5,262979.0,1586.0,9018.0,84.0,0.03429171150548142
487,Czechia,6,307889.0,2686.0,10017.0,29.0,0.03253445235133441
488,Czechia,7,430742.0,4620.0,11146.0,33.0,0.02587627860761198
489,Czechia,8,628547.0,8044.0,12429.0,42.0,0.019774177587356237
490,Czechia,9,1304611.0,46145.0,14972.0,231.0,0.011476217815118836
491,Czechia,10,5443207.0,264339.0,47264.0,2596.0,0.008683116405457297
492,Czechia,11,13617115.0,188196.0,183953.0,5044.0,0.013508955457892512
493,Czechia,12,18743896.0,195363.0,307408.0,3285.0,0.016400432439445885
494,Democratic Republic of Congo,3,642.0,98.0,41.0,8.0,0.06386292834890965
495,Democratic Republic of Congo,4,8639.0,474.0,659.0,23.0,0.07628197708068063
496,Democratic Republic of Congo,5,48228.0,2498.0,1628.0,41.0,0.033756324127063114
497,Democratic Republic of Congo,6,152518.0,3969.0,3414.0,98.0,0.022384243171297814
498,Democratic Republic of Congo,7,253461.0,2031.0,5994.0,45.0,0.0236486086616876
499,Democratic Republic of Congo,8,298422.0,1027.0,7344.0,43.0,0.024609445684299416
500,Democratic Republic of Congo,9,312145.0,562.0,7969.0,14.0,0.025529801854907174
501,Democratic Republic of Congo,10,340349.0,647.0,9000.0,35.0,0.026443444816937906
502,Democratic Republic of Congo,11,357658.0,1466.0,9653.0,26.0,0.026989470387912474
503,Democratic Republic of Congo,12,465473.0,4886.0,12964.0,258.0,0.02785123949187171
504,Denmark,2,5.0,3.0,0.0,0.0,0.0
505,Denmark,3,32722.0,3036.0,542.0,90.0,0.01656377972006601
506,Denmark,4,203547.0,6317.0,9093.0,362.0,0.04467272914855046
507,Denmark,5,338822.0,2513.0,16639.0,122.0,0.04910838139199934
508,Denmark,6,373368.0,1099.0,17867.0,31.0,0.04785359216644169
509,Denmark,7,414692.0,1060.0,18918.0,10.0,0.04561939945791093
510,Denmark,8,490789.0,3382.0,19230.0,9.0,0.0391818072532188
511,Denmark,9,658184.0,11069.0,19065.0,26.0,0.028966064200892153
512,Denmark,10,1116242.0,18384.0,21144.0,71.0,0.01894212903653509
513,Denmark,11,1916850.0,34139.0,23058.0,116.0,0.012029110259018703
514,Denmark,12,3767540.0,83114.0,31323.0,461.0,0.008313913057326532
515,Djibouti,3,125.0,30.0,0.0,0.0,0.0
516,Djibouti,4,16283.0,1059.0,41.0,2.0,0.0025179635202358286
517,Djibouti,5,54254.0,2265.0,244.0,22.0,0.004497364249640579
518,Djibouti,6,132173.0,1328.0,1210.0,30.0,0.009154668502644263
519,Djibouti,7,153695.0,402.0,1748.0,4.0,0.011373174143596083
520,Djibouti,8,165639.0,303.0,1839.0,2.0,0.011102457754514336
521,Djibouti,9,161960.0,29.0,1825.0,1.0,0.011268214373919486
522,Djibouti,10,169641.0,145.0,1891.0,0.0,0.011147069399496584
523,Djibouti,11,169185.0,118.0,1830.0,0.0,0.010816561751928362
524,Djibouti,12,178378.0,152.0,1891.0,0.0,0.010601083093206561
525,Dominica,3,79.0,12.0,0.0,0.0,0.0
526,Dominica,4,460.0,4.0,0.0,0.0,0.0
527,Dominica,5,496.0,0.0,0.0,0.0,0.0
528,Dominica,6,538.0,2.0,0.0,0.0,0.0
529,Dominica,7,558.0,0.0,0.0,0.0,0.0
530,Dominica,8,576.0,2.0,0.0,0.0,0.0
531,Dominica,9,718.0,10.0,0.0,0.0,0.0
532,Dominica,10,1061.0,20.0,0.0,0.0,0.0
533,Dominica,11,2033.0,35.0,0.0,0.0,0.0
534,Dominica,12,2696.0,3.0,0.0,0.0,0.0
535,Dominican Republic,3,6140.0,1109.0,220.0,51.0,0.035830618892508145
536,Dominican Republic,4,115932.0,5863.0,5552.0,250.0,0.04789014249732602
537,Dominican Republic,5,376401.0,10313.0,12982.0,201.0,0.03448981272632113
538,Dominican Republic,6,721962.0,15283.0,18404.0,245.0,0.025491646374739944
539,Dominican Republic,7,1543434.0,37081.0,29158.0,413.0,0.018891640329291696
540,Dominican Republic,8,2630788.0,25066.0,44550.0,550.0,0.01693408971000324
541,Dominican Republic,9,3143556.0,17494.0,59230.0,395.0,0.018841719377672927
542,Dominican Republic,10,3727191.0,14809.0,67808.0,140.0,0.018192789154084135
543,Dominican Republic,11,4036491.0,16970.0,68649.0,86.0,0.01700709849223001
544,Dominican Republic,12,4864830.0,26797.0,73568.0,83.0,0.015122419488450778
545,Ecuador,3,16469.0,2240.0,423.0,75.0,0.025684619588317446
546,Ecuador,4,321161.0,22694.0,12586.0,825.0,0.039189067165689484
547,Ecuador,5,1029314.0,14164.0,76863.0,2458.0,0.07467400618275861
548,Ecuador,6,1429745.0,17334.0,118831.0,1169.0,0.0831134223235612
549,Ecuador,7,2217004.0,28923.0,160481.0,1175.0,0.07238642780978294
550,Ecuador,8,3121790.0,28412.0,189640.0,854.0,0.060747199523350386
551,Ecuador,9,3678159.0,23280.0,304684.0,4799.0,0.08283600573004049
552,Ecuador,10,4714534.0,31145.0,379203.0,1315.0,0.08043276387443594
553,Ecuador,11,5411330.0,24493.0,390757.0,791.0,0.07221089824497859
554,Ecuador,12,6306084.0,19827.0,430061.0,573.0,0.0681977912124228
555,Egypt,2,16.0,1.0,0.0,0.0,0.0
556,Egypt,3,7140.0,709.0,338.0,46.0,0.04733893557422969
557,Egypt,4,83386.0,4827.0,6017.0,346.0,0.07215839589379512
558,Egypt,5,403993.0,19448.0,19547.0,567.0,0.04838450171166332
559,Egypt,6,1406847.0,43326.0,54759.0,1994.0,0.038923209133615806
560,Egypt,7,2615575.0,25767.0,125273.0,1852.0,0.04789501352475077
561,Egypt,8,2991066.0,4861.0,159360.0,616.0,0.053278663860977994
562,Egypt,9,3038840.0,4259.0,170670.0,509.0,0.056162877940266684
563,Egypt,10,3263459.0,4357.0,189211.0,336.0,0.05797866619436616
564,Egypt,11,3339298.0,8356.0,193889.0,384.0,0.05806280242134724
565,Egypt,12,3859859.0,22151.0,218457.0,981.0,0.05659714512887647
566,El Salvador,3,156.0,32.0,1.0,1.0,0.00641025641025641
567,El Salvador,4,5333.0,363.0,181.0,9.0,0.03393962122632665
568,El Salvador,5,41262.0,2122.0,809.0,36.0,0.01960641752702244
569,El Salvador,6,122784.0,3921.0,2638.0,128.0,0.021484884023977066
570,El Salvador,7,347650.0,10194.0,9534.0,274.0,0.027424133467567956
571,El Salvador,8,692113.0,9097.0,18654.0,269.0,0.026952246237247388
572,El Salvador,9,818173.0,3348.0,23725.0,126.0,0.028997534751207876
573,El Salvador,10,967622.0,4368.0,28261.0,132.0,0.029206653011196522
574,El Salvador,11,1090782.0,4960.0,31368.0,139.0,0.028757350231301947
575,El Salvador,12,1313281.0,7555.0,37941.0,213.0,0.028890237504387864
576,Equatorial Guinea,3,130.0,12.0,0.0,0.0,0.0
577,Equatorial Guinea,4,2867.0,303.0,9.0,1.0,0.003139169863969306
578,Equatorial Guinea,5,21842.0,991.0,219.0,11.0,0.010026554344840215
579,Equatorial Guinea,6,46572.0,695.0,660.0,20.0,0.014171605256377222
580,Equatorial Guinea,7,95881.0,2820.0,1594.0,51.0,0.016624774460007718
581,Equatorial Guinea,8,150812.0,120.0,2573.0,0.0,0.017060976580112987
582,Equatorial Guinea,9,149975.0,89.0,2490.0,0.0,0.01660276712785464
583,Equatorial Guinea,10,157079.0,58.0,2573.0,0.0,0.016380292718950338
584,Equatorial Guinea,11,153445.0,65.0,2542.0,2.0,0.01656619635700088
585,Equatorial Guinea,12,161321.0,124.0,2640.0,1.0,0.016364887398416822
586,Eritrea,3,65.0,15.0,0.0,0.0,0.0
587,Eritrea,4,1027.0,24.0,0.0,0.0,0.0
588,Eritrea,5,1209.0,0.0,0.0,0.0,0.0
589,Eritrea,6,3083.0,164.0,0.0,0.0,0.0
590,Eritrea,7,7490.0,76.0,0.0,0.0,0.0
591,Eritrea,8,9178.0,40.0,0.0,0.0,0.0
592,Eritrea,9,10664.0,56.0,0.0,0.0,0.0
593,Eritrea,10,13346.0,88.0,0.0,0.0,0.0
594,Eritrea,11,15545.0,114.0,0.0,0.0,0.0
595,Eritrea,12,24769.0,743.0,12.0,3.0,0.0004844765634462433
596,Estonia,2,3.0,1.0,0.0,0.0,0.0
597,Estonia,3,7350.0,744.0,14.0,4.0,0.0019047619047619048
598,Estonia,4,41075.0,944.0,978.0,48.0,0.023810103469263544
599,Estonia,5,55005.0,180.0,1903.0,16.0,0.03459685483137897
600,Estonia,6,58725.0,120.0,2068.0,1.0,0.03521498510004257
601,Estonia,7,62542.0,75.0,2139.0,0.0,0.03420101691663202
602,Estonia,8,68481.0,311.0,1967.0,-5.0,0.02872329551262394
603,Estonia,9,83987.0,996.0,1920.0,0.0,0.02286068081965066
604,Estonia,10,125799.0,1534.0,2151.0,9.0,0.017098705077146878
605,Estonia,11,241995.0,7403.0,2554.0,45.0,0.010553937064815389
606,Estonia,12,612913.0,15682.0,5139.0,111.0,0.008384550499010462
607,Eswatini,3,75.0,9.0,0.0,0.0,0.0
608,Eswatini,4,843.0,91.0,15.0,1.0,0.017793594306049824
609,Eswatini,5,6137.0,185.0,57.0,1.0,0.009287925696594427
610,Eswatini,6,15782.0,527.0,150.0,9.0,0.009504498796096819
611,Eswatini,7,50503.0,1836.0,701.0,30.0,0.013880363542759837
612,Eswatini,8,115702.0,1929.0,2187.0,50.0,0.018902006879742788
613,Eswatini,9,153585.0,905.0,3035.0,18.0,0.019761044372822868
614,Eswatini,10,177725.0,435.0,3546.0,8.0,0.019952173301448866
615,Eswatini,11,183907.0,502.0,3558.0,5.0,0.019346735034555508
616,Eswatini,12,227464.0,2939.0,4358.0,83.0,0.019159075721872473
617,Ethiopia,3,203.0,26.0,0.0,0.0,0.0
618,Ethiopia,4,2558.0,105.0,73.0,3.0,0.028537920250195466
619,Ethiopia,5,12773.0,1041.0,159.0,8.0,0.012448132780082987
620,Ethiopia,6,106607.0,4674.0,1683.0,92.0,0.01578695582841652
621,Ethiopia,7,300942.0,11684.0,5001.0,171.0,0.016617820045058518
622,Ethiopia,8,998557.0,34601.0,16816.0,535.0,0.01684030055369899
623,Ethiopia,9,1964723.0,23237.0,31041.0,389.0,0.01579917372576185
624,Ethiopia,10,2703736.0,20801.0,41431.0,271.0,0.015323611476860167
625,Ethiopia,11,3089373.0,13905.0,47598.0,237.0,0.01540700977188575
626,Ethiopia,12,3653211.0,14190.0,56506.0,217.0,0.015467488737989676
627,Europe,1,57.0,17.0,0.0,0.0,0.0
628,Europe,2,6070.0,1489.0,121.0,31.0,0.019934102141680395
629,Europe,3,4060903.0,463735.0,227589.0,31102.0,0.05604393899583418
630,Europe,4,28646182.0,892559.0,2684572.0,104037.0,0.09371482733719977
631,Europe,5,52451659.0,602012.0,4913172.0,37513.0,0.09367047856389062
632,Europe,6,65916898.0,449425.0,5443011.0,15556.0,0.0825738341024482
633,Europe,7,81604138.0,462269.0,6009208.0,10339.0,0.07363852063482369
634,Europe,8,100046647.0,769243.0,6309209.0,9689.0,0.06306267315485345
635,Europe,9,129182600.0,1450608.0,6451725.0,14854.0,0.04994267803868323
636,Europe,10,218061143.0,4870920.0,7439905.0,43304.0,0.03411843530509239
637,Europe,11,420986970.0,7381951.0,9868961.0,128957.0,0.02344243813531806
638,Europe,12,639162407.0,6462919.0,14696418.0,150105.0,0.022993245283275867
639,European Union,1,53.0,13.0,0.0,0.0,0.0
640,European Union,2,5335.0,1392.0,121.0,31.0,0.02268041237113402
641,European Union,3,3518405.0,396308.0,211394.0,28037.0,0.06008233844597197
642,European Union,4,22533975.0,591740.0,2161399.0,76379.0,0.09591734259046618
643,European Union,5,33740984.0,171083.0,3689602.0,21913.0,0.10935075278183944
644,European Union,6,36581160.0,117171.0,3904743.0,6774.0,0.10674191305032427
645,European Union,7,41895482.0,173538.0,4177502.0,3002.0,0.09971247018950635
646,European Union,8,51423386.0,475381.0,4280524.0,3919.0,0.08324080409640859
647,European Union,9,71566970.0,999760.0,4303734.0,7848.0,0.06013575815770879
648,European Union,10,131628350.0,3467767.0,4892401.0,26677.0,0.037168292392938146
649,European Union,11,280975203.0,5226912.0,6592957.0,92886.0,0.023464551069298453
650,European Union,12,423090074.0,3925325.0,9985146.0,103184.0,0.023600520583236372
651,Fiji,1,0.0,0.0,0.0,0.0,
652,Fiji,2,0.0,0.0,0.0,0.0,
653,Fiji,3,47.0,5.0,0.0,0.0,0.0
654,Fiji,4,464.0,13.0,0.0,0.0,0.0
655,Fiji,5,558.0,0.0,0.0,0.0,0.0
656,Fiji,6,540.0,0.0,0.0,0.0,0.0
657,Fiji,7,765.0,9.0,1.0,1.0,0.00130718954248366
658,Fiji,8,856.0,1.0,36.0,1.0,0.04205607476635514
659,Fiji,9,944.0,4.0,60.0,0.0,0.0635593220338983
660,Fiji,10,1006.0,2.0,62.0,0.0,0.061630218687872766
661,Fiji,11,1065.0,8.0,60.0,0.0,0.056338028169014086
662,Fiji,12,1405.0,7.0,62.0,0.0,0.04412811387900356
663,Finland,1,3.0,1.0,0.0,0.0,0.0
664,Finland,2,34.0,2.0,0.0,0.0,0.0
665,Finland,3,13382.0,1415.0,69.0,17.0,0.005156179943207293
666,Finland,4,99473.0,3577.0,2863.0,194.0,0.028781679450705217
667,Finland,5,190615.0,1864.0,8784.0,109.0,0.04608241743829185
668,Finland,6,212396.0,355.0,9750.0,8.0,0.04590481929979849
669,Finland,7,226937.0,218.0,10188.0,1.0,0.04489351670287348
670,Finland,8,240361.0,654.0,10323.0,7.0,0.04294789920161757
671,Finland,9,265431.0,1906.0,10175.0,8.0,0.03833387961466445
672,Finland,10,403740.0,6121.0,10849.0,14.0,0.026871253777183336
673,Finland,11,596628.0,8799.0,11184.0,41.0,0.018745348860596554
674,Finland,12,973027.0,11195.0,14735.0,162.0,0.015143464672614428
675,France,1,30.0,5.0,0.0,0.0,0.0
676,France,2,466.0,95.0,19.0,2.0,0.0407725321888412
677,France,3,407938.0,52178.0,21324.0,3524.0,0.05227264927513495
678,France,4,3456319.0,116583.0,486575.0,20823.0,0.14077838301383638
679,France,5,5602193.0,22114.0,845555.0,4456.0,0.15093285790046862
680,France,6,5922508.0,13269.0,883625.0,1041.0,0.14919777229511552
681,France,7,6640187.0,22995.0,932591.0,422.0,0.14044649646162075
682,France,8,8150489.0,93921.0,943557.0,378.0,0.11576691901553392
683,France,9,13600511.0,284733.0,934708.0,1332.0,0.06872594713536867
684,France,10,28773948.0,808471.0,1044209.0,4849.0,0.036290084349912634
685,France,11,59733195.0,862510.0,1355615.0,15992.0,0.02269450010166039
686,France,12,76678082.0,400792.0,1836787.0,11940.0,0.023954524579788004
687,Gabon,3,86.0,16.0,12.0,1.0,0.13953488372093023
688,Gabon,4,3106.0,260.0,45.0,2.0,0.014488087572440437
689,Gabon,5,40885.0,2379.0,320.0,14.0,0.007826831356243121
690,Gabon,6,120239.0,2739.0,878.0,25.0,0.007302123271151623
691,Gabon,7,195607.0,1958.0,1438.0,7.0,0.00735147515170725
692,Gabon,8,252682.0,1181.0,1609.0,4.0,0.0063676874490466275
693,Gabon,9,259821.0,233.0,1600.0,1.0,0.006158085759041802
694,Gabon,10,275060.0,202.0,1678.0,1.0,0.006100487166436414
695,Gabon,11,272546.0,246.0,1725.0,5.0,0.006329206812794905
696,Gabon,12,290679.0,357.0,1941.0,4.0,0.006677468960606029
697,Gambia,3,35.0,4.0,9.0,1.0,0.2571428571428571
698,Gambia,4,233.0,7.0,30.0,0.0,0.12875536480686695
699,Gambia,5,680.0,14.0,31.0,0.0,0.045588235294117645
700,Gambia,6,1016.0,24.0,41.0,1.0,0.040354330708661415
701,Gambia,7,4434.0,449.0,131.0,7.0,0.029544429409111412
702,Gambia,8,56688.0,2465.0,1718.0,87.0,0.030306237651707594
703,Gambia,9,101729.0,616.0,3141.0,16.0,0.030876151343274778
704,Gambia,10,112779.0,93.0,3645.0,7.0,0.03231984677998564
705,Gambia,11,111147.0,70.0,3655.0,4.0,0.03288437834579431
706,Gambia,12,117237.0,55.0,3816.0,1.0,0.032549451111850355
707,Georgia,2,4.0,1.0,0.0,0.0,0.0
708,Georgia,3,1256.0,109.0,0.0,0.0,0.0
709,Georgia,4,9767.0,429.0,104.0,6.0,0.010648100747414764
710,Georgia,5,20931.0,244.0,339.0,6.0,0.016196072810663608
711,Georgia,6,25966.0,145.0,410.0,3.0,0.015789879072633444
712,Georgia,7,31917.0,240.0,480.0,2.0,0.015039007425509916
713,Georgia,8,41023.0,319.0,542.0,2.0,0.013212100528971553
714,Georgia,9,91939.0,4705.0,664.0,20.0,0.0072221799236450255
715,Georgia,10,573395.0,32744.0,4265.0,268.0,0.00743815345442496
716,Georgia,11,2505524.0,96648.0,22454.0,960.0,0.00896179801111464
717,Georgia,12,5970896.0,91836.0,59506.0,1238.0,0.009966008451662865
718,Germany,1,18.0,5.0,0.0,0.0,0.0
719,Germany,2,561.0,74.0,0.0,0.0,0.0
720,Germany,3,588179.0,71729.0,3876.0,775.0,0.006589830646792898
721,Germany,4,3942925.0,91201.0,115270.0,5848.0,0.029234641795114032
722,Germany,5,5427815.0,20401.0,242992.0,1917.0,0.04476792226706327
723,Germany,6,5670762.0,12008.0,264281.0,450.0,0.04660414244152726
724,Germany,7,6265079.0,14981.0,281460.0,157.0,0.04492521163739516
725,Germany,8,7024733.0,34403.0,286250.0,156.0,0.04074887970831062
726,Germany,9,8023521.0,48111.0,281455.0,192.0,0.03507873912213852
727,Germany,10,11653042.0,238877.0,304644.0,988.0,0.026142873251465155
728,Germany,11,24564361.0,538122.0,393258.0,6211.0,0.016009290858410685
729,Germany,12,44141683.0,690608.0,763375.0,17097.0,0.01729374478086846
730,Ghana,3,1146.0,161.0,38.0,5.0,0.03315881326352531
731,Ghana,4,24029.0,1913.0,254.0,12.0,0.010570560572641392
732,Ghana,5,164583.0,5996.0,820.0,19.0,0.00498228857172369
733,Ghana,6,370733.0,9671.0,2018.0,76.0,0.005443270493859462
734,Ghana,7,826344.0,17760.0,4478.0,70.0,0.005419050661709893
735,Ghana,8,1296178.0,8797.0,7284.0,94.0,0.0056195985427927335
736,Ghana,9,1368073.0,2328.0,8725.0,25.0,0.006377583652334342
737,Ghana,10,1465886.0,1429.0,9609.0,19.0,0.00655507999939968
738,Ghana,11,1501148.0,3612.0,9647.0,3.0,0.00642641498373245
739,Ghana,12,1651837.0,3104.0,10201.0,12.0,0.006175548798095696
740,Greece,2,12.0,4.0,0.0,0.0,0.0
741,Greece,3,13397.0,1310.0,339.0,49.0,0.02530417257594984
742,Greece,4,64317.0,1277.0,3088.0,91.0,0.04801218962327223
743,Greece,5,86384.0,326.0,4958.0,35.0,0.05739488794221152
744,Greece,6,94867.0,492.0,5567.0,17.0,0.05868215501702383
745,Greece,7,121131.0,1068.0,6078.0,14.0,0.05017708101146692
746,Greece,8,222406.0,5840.0,7112.0,60.0,0.031977554562376914
747,Greece,9,424201.0,8158.0,9706.0,125.0,0.02288066270470838
748,Greece,10,802968.0,20776.0,15446.0,235.0,0.019236133943071207
749,Greece,11,2243451.0,66020.0,38340.0,1780.0,0.017089742543964632
750,Greece,12,3904326.0,33579.0,117878.0,2432.0,0.030191638710497022
751,Grenada,3,52.0,9.0,0.0,0.0,0.0
752,Grenada,4,429.0,11.0,0.0,0.0,0.0
753,Grenada,5,674.0,3.0,0.0,0.0,0.0
754,Grenada,6,690.0,0.0,0.0,0.0,0.0
755,Grenada,7,715.0,1.0,0.0,0.0,0.0
756,Grenada,8,744.0,0.0,0.0,0.0,0.0
757,Grenada,9,720.0,0.0,0.0,0.0,0.0
758,Grenada,10,802.0,4.0,0.0,0.0,0.0
759,Grenada,11,1051.0,13.0,0.0,0.0,0.0
760,Grenada,12,2429.0,86.0,0.0,0.0,0.0
761,Guatemala,2,0.0,0.0,0.0,0.0,
762,Guatemala,3,333.0,38.0,16.0,1.0,0.04804804804804805
763,Guatemala,4,7312.0,561.0,205.0,15.0,0.028036105032822757
764,Guatemala,5,67102.0,4488.0,1318.0,92.0,0.01964173944144735
765,Guatemala,6,329549.0,13009.0,12749.0,665.0,0.038686204479455255
